model,asset,asset_label,window,n_cal,n_test,q_hat_V,q_hat_E,n_violations_cal,raw_pi_hat,raw_kupiec_p,raw_TL,raw_chr_p,raw_Z2,raw_Z3,corr_pi_hat,corr_kupiec_p,corr_TL,corr_chr_p,corr_Z2,corr_Z3,corr_gamma,corr_gap,raw_avg_var,corr_avg_var,var_increase_pct
GPT-4,gdaxi,GDAXI,60,391,168,0.02178354028174982,0.0092437442913821,35,0.07738095238095238,2.1561396224001328e-08,R,0.9896825269401843,-3.090395720295507,-0.08170572916666667,0.0,1.0,G,,1.0,-0.08170572916666667,1.0,0.010000000000000009,0.01039161956076505,0.03217515984251488,209.6260371578315
GPT-4,gdaxi,GDAXI,90,370,159,0.02041520533453499,0.0057697573952949464,26,0.06918238993710692,8.219819331856115e-07,R,0.15833374659364507,-2.3868439216600414,-0.07940251572327044,0.0,1.0,G,,1.0,-0.07940251572327044,1.0,0.010000000000000009,0.009877631159162594,0.03029283649369758,206.68118707386262
GPT-4,gdaxi,GDAXI,120,349,150,0.01864152672671,0.034843528811772044,26,0.09333333333333334,5.139365599760026e-10,R,0.7531417879632649,-3.2511920699983143,-0.08890625,0.0,1.0,G,,1.0,-0.08890625,1.0,0.010000000000000009,0.009353628310805136,0.027995155037515134,199.29727916572926
GPT-4,gdaxi,GDAXI,150,328,141,0.01778904812936734,0.012365532088922035,29,0.06382978723404255,1.6072970799640984e-05,R,0.5864788269368968,-2.127131803587095,-0.06599069148936171,0.0,1.0,G,,1.0,-0.06599069148936171,1.0,0.010000000000000009,0.009392178619404027,0.027181226748771367,189.40278768352607
GPT-4,cbu,CBU0.L,30,404,174,0.0076179658278605275,0.004279469740371318,39,0.06896551724137931,2.707116311118085e-07,R,0.8475838171107895,-4.698902139807631,-0.07121048850574713,0.005747126436781609,0.5400731807156509,G,,1.191743114631782,-0.07121048850574713,0.9942528735632183,0.004252873563218351,0.007711937235288215,0.015329903063148744,98.78148116924896
GPT-4,cbu,CBU0.L,45,394,169,0.007285493775125333,0.003813494369183501,34,0.07100591715976332,1.959085061953303e-07,R,0.031384654221280006,-2.781604146487087,-0.08117603550295859,0.005917159763313609,0.5636728451275355,G,,0.6290752614313795,-0.08117603550295859,0.9940828402366864,0.004082840236686369,0.0071961477129455186,0.01448164148807085,101.24158182605231
GPT-4,cbu,CBU0.L,60,383,165,0.006542032206776178,0.0022765269225518588,30,0.07272727272727272,1.5001060182928683e-07,R,0.2556448891081803,-3.203000174163444,-0.07888257575757576,0.006060606060606061,0.5832358770274017,G,,0.5019818330711348,-0.07888257575757576,0.9939393939393939,0.003939393939393909,0.006920312759042802,0.013462344965818983,94.53376508493318
GPT-4,cbu,CBU0.L,90,362,156,0.006764074905105818,0.006692765249747053,34,0.08333333333333333,8.682159435835501e-09,R,0.3844793776948763,-3.3232494031811495,-0.08057892628205128,0.00641025641025641,0.6295610539514009,G,,0.7148608326585153,-0.08057892628205128,0.9935897435897436,0.0035897435897436214,0.006769746510180734,0.013533821415286553,99.91622130804475
GPT-4,cbu,CBU0.L,120,341,147,0.006344981848729614,0.0028757466275144816,26,0.09523809523809523,3.9096903492463753e-10,R,0.15866688551003383,-4.44736428808962,-0.094015731292517,0.013605442176870748,0.6770446919427846,G,,0.017337865434402744,-0.094015731292517,0.9863945578231292,0.0036054421768707545,0.006638045886925814,0.012983027735655428,95.58508568352302
GPT-4,cbu,CBU0.L,150,320,138,0.006417792043939976,0.002941549497628387,30,0.10144927536231885,1.653294168235675e-10,R,0.18768798582358992,-2.0393884322054037,-0.0965240036231884,0.007246376811594203,0.7324334584119556,G,,0.5445934416578021,-0.0965240036231884,0.9927536231884058,0.002753623188405774,0.0067664674134288285,0.013184259457368806,94.8470102908223
GPT-4,ftse,FTSE100,30,404,174,0.019347006741855452,0.010420303203418496,52,0.08620689655172414,3.918786406487129e-10,R,0.765120675486044,-3.3352131617190466,-0.08818247126436782,0.0,1.0,G,,1.0,-0.08818247126436782,1.0,0.010000000000000009,0.010368588382147737,0.029715595124003187,186.59248519467155
GPT-4,ftse,FTSE100,45,394,169,0.018311460317306252,0.00748328111057572,38,0.07100591715976332,1.959085061953303e-07,R,0.24434406532406439,-2.237657447512765,-0.07303994082840237,0.0,1.0,G,,1.0,-0.07303994082840237,1.0,0.010000000000000009,0.010865239076046378,0.02917669939335263,168.5325117021667
GPT-4,ftse,FTSE100,60,383,165,0.02003195113362861,0.005371366904534037,43,0.048484848484848485,0.00034499838583990083,R,,-0.9591237353852202,-0.06496212121212121,0.0,1.0,G,,1.0,-0.06496212121212121,1.0,0.010000000000000009,0.010512819778952557,0.030544770912581166,190.54784115803125
GPT-4,ftse,FTSE100,90,362,156,0.03023930143849597,0.00519442024272691,33,0.07051282051282051,6.76917471187366e-07,R,0.2004905535231899,-2.3014554978612836,-0.07962740384615384,0.0,1.0,G,,1.0,-0.07962740384615384,1.0,0.010000000000000009,0.009847069648385344,0.04008637108688131,307.08934249748506
GPT-4,ftse,FTSE100,120,341,147,0.014871633022452702,0.005250309828907904,37,0.08163265306122448,4.077065518526268e-08,R,0.31699559749577455,-3.117737399499072,-0.08540603741496598,0.0,1.0,G,,1.0,-0.08540603741496598,1.0,0.010000000000000009,0.009156081474634878,0.024027714497087578,162.42355491977253
GPT-4,ftse,FTSE100,150,320,138,0.017208604660846838,0.002485804742396319,34,0.09420289855072464,1.8820740521618973e-09,R,0.4762759762602461,-3.019190028666994,-0.09935461956521739,0.0,1.0,G,,1.0,-0.09935461956521739,1.0,0.010000000000000009,0.008879249990759083,0.026087854651605923,193.80696206049365
GPT-4,djci,DJCI,30,403,173,0.02374010070918421,0.028168108045883475,36,0.057803468208092484,1.3382482645596383e-05,R,0.5925627530498434,-1.7915115486149942,-0.061777456647398844,0.0,1.0,G,,1.0,-0.061777456647398844,1.0,0.010000000000000009,0.013840942860368405,0.037581043569552615,171.5208345896771
GPT-4,djci,DJCI,45,392,169,0.018840611753053165,0.02042758127469702,38,0.05917159763313609,1.0842771532293405e-05,R,0.6070341388105842,-1.8865040033778784,-0.061113165680473376,0.0,1.0,G,,1.0,-0.061113165680473376,1.0,0.010000000000000009,0.013548688373559777,0.03238930012661294,139.05856591860623
GPT-4,djci,DJCI,60,382,164,0.018848195987885,0.011273323206885552,31,0.06707317073170732,1.12544022556893e-06,R,0.7590221281501092,-2.200618098193539,-0.06311928353658537,0.0,1.0,G,,1.0,-0.06311928353658537,1.0,0.010000000000000009,0.013820871004914735,0.03266906699279974,136.37487811862613
GPT-4,djci,DJCI,90,361,155,0.018846048597053123,0.004827614711157391,36,0.07096774193548387,6.338728968380281e-07,R,0.7301000489540213,-2.5093870793934903,-0.07041330645161291,0.0,1.0,G,,1.0,-0.07041330645161291,1.0,0.010000000000000009,0.012521560379640273,0.0313676089766934,150.50878665007522
GPT-4,djci,DJCI,120,340,146,0.013218844194542528,0.00355765069665517,34,0.08904109589041095,3.814378590760725e-09,R,0.8635357320027626,-4.068647208183898,-0.09599743150684932,0.0,1.0,G,,1.0,-0.09599743150684932,1.0,0.010000000000000009,0.011524425864773952,0.024743270059316484,114.70284376549995
GPT-4,djci,DJCI,150,319,137,0.016527711479938943,0.004508571667808093,30,0.06569343065693431,1.266081686723819e-05,R,0.6043229961377039,-2.4608198699904973,-0.07384808394160584,0.0,1.0,G,,1.0,-0.07384808394160584,1.0,0.010000000000000009,0.011818654448309797,0.02834636592824874,139.84427374727582
GPT-4o,CRIX,CRIX,30,599,257,0.05496275203659113,0.01361047667172502,41,0.042801556420233464,8.651940370041356e-05,R,,-2.3346078865067823,-0.055477869649805445,0.0038910505836575876,0.2613000169678893,G,,0.6959194504728112,-0.055477869649805445,0.9961089494163424,0.006108949416342435,0.030681846669851038,0.08564459870644217,179.13769216048942
GPT-4o,CRIX,CRIX,45,588,253,0.06218056337373087,0.03725484667544208,44,0.06324110671936758,1.0122577553950407e-08,R,,-3.610006017166082,-0.06747159090909091,0.003952569169960474,0.27076082497574383,G,,0.7740913113459366,-0.06747159090909091,0.9960474308300395,0.006047430830039557,0.02619785963468836,0.08837842300841925,237.34978445108598
GPT-4o,CRIX,CRIX,60,578,248,0.06435031598007669,0.03482324729886848,49,0.07661290322580645,1.5481949056095345e-11,R,,-3.8374783454981234,-0.08218876008064516,0.004032258064516129,0.2830501325030347,G,,0.7534900580048892,-0.08218876008064516,0.9959677419354839,0.005967741935483883,0.022494388087330393,0.08684470406740709,286.0727561481034
GPT-4o,CRIX,CRIX,90,557,239,0.07014302741535137,0.024402074215867202,47,0.08368200836820083,8.768541448489486e-13,R,,-4.507641673772191,-0.08400889121338913,0.0,1.0,G,,1.0,-0.08400889121338913,1.0,0.010000000000000009,0.020001070732053126,0.09014409814740451,350.6963619849723
GPT-4o,CRIX,CRIX,120,536,230,0.06471246782064069,0.011872811253517218,48,0.09130434782608696,4.207745263329343e-14,R,,-4.7662928526484265,-0.09228940217391304,0.004347826086956522,0.3318693424434841,G,,0.5787271349701226,-0.09228940217391304,0.9956521739130435,0.005652173913043512,0.019161350151359974,0.08387381797200066,337.7239459091443
GPT-4o,CRIX,CRIX,150,515,221,0.061542750428761415,0.021805818958416254,47,0.09954751131221719,1.6653345369377348e-15,R,,-5.555099905685703,-0.09781532805429864,0.004524886877828055,0.3591982270938615,G,,0.6586597131609682,-0.09781532805429864,0.995475113122172,0.005475113122171971,0.018760260864186844,0.08030301129294824,328.0484790392542
GPT-4o,SP500,S&P 500,30,401,173,0.012280423943676963,0.0053754444558234415,21,0.05202312138728324,8.440765791584148e-05,R,0.47220995825240575,-1.4630865284687924,-0.05649385838150289,0.0,1.0,G,,1.0,-0.05649385838150289,1.0,0.010000000000000009,0.01170190423910533,0.023982328182782293,104.94380822770997
GPT-4o,SP500,S&P 500,45,391,168,0.018165821667667205,0.007646576951822349,26,0.06547619047619048,1.4354841677555186e-06,R,,-2.5334402205845463,-0.07775297619047619,0.0,1.0,G,,1.0,-0.07775297619047619,1.0,0.010000000000000009,0.01052648646625086,0.028692308133918067,172.57250770149133
GPT-4o,SP500,S&P 500,60,380,164,0.01684300202439544,0.005980887161002035,33,0.08536585365853659,1.7021991594035057e-09,R,,-3.441260982722909,-0.09541730182926829,0.0,1.0,G,,1.0,-0.09541730182926829,1.0,0.010000000000000009,0.009929567187242805,0.026772569211638248,169.6247349636226
GPT-4o,SP500,S&P 500,90,359,155,0.015089397910393142,0.004034210693913916,21,0.1032258064516129,6.396216889470452e-12,R,0.5418875451452412,-3.820073976241936,-0.09904233870967742,0.0,1.0,G,,1.0,-0.09904233870967742,1.0,0.010000000000000009,0.010125123617657501,0.025214521528050645,149.02927095209284
GPT-4o,SP500,S&P 500,120,338,146,0.015577208610110586,0.009034389109778721,18,0.10273972602739725,3.0910718429311146e-11,R,0.6980436414811173,-3.624394995343435,-0.0935359589041096,0.0,1.0,G,,1.0,-0.0935359589041096,1.0,0.010000000000000009,0.010680335982092868,0.02625754459220345,145.8494249265944
GPT-4o,SP500,S&P 500,150,317,137,0.013905882102665967,0.003394339204413479,15,0.08029197080291971,1.7708268063021393e-07,R,0.9004080049967307,-2.698220681754724,-0.07892335766423357,0.0,1.0,G,,1.0,-0.07892335766423357,1.0,0.010000000000000009,0.01081279250157217,0.024718674604238138,128.6058351775831
GPT-4o,SPGTCLTR,SPGTCLTR,30,420,180,0.012169602971450477,0.005029028233407493,25,0.05,0.00011549881970385201,R,0.4524774262641531,-1.2745500945754453,-0.04704861111111111,0.011111111111111112,0.8829774487730009,G,,0.42345679552064,-0.04704861111111111,0.9888888888888889,0.0011111111111110628,0.025160448978126908,0.037330051949577385,48.36798811511691
GPT-4o,SPGTCLTR,SPGTCLTR,45,409,176,0.02260010216003895,0.009565931564281753,28,0.07954545454545454,4.338681525162258e-09,R,0.40698994567894864,-2.7457818711986373,-0.07386363636363637,0.005681818181818182,0.5308927043327254,G,,0.6564038567474639,-0.07386363636363637,0.9943181818181818,0.004318181818181777,0.02125269097491619,0.04385279313495514,106.33995566355838
GPT-4o,SPGTCLTR,SPGTCLTR,60,399,171,0.022384871576910548,0.011074914323927453,30,0.0935672514619883,2.939570808990766e-11,R,0.6690930865229611,-3.42696156090188,-0.0905062134502924,0.005847953216374269,0.5541205823547145,G,,0.6516020368357812,-0.0905062134502924,0.9941520467836258,0.004152046783625796,0.02006874460949253,0.04245361618640307,111.5409658774694
GPT-4o,SPGTCLTR,SPGTCLTR,90,378,162,0.022165273943440766,0.0048724021230739725,26,0.09876543209876543,1.2734369114753008e-11,R,0.2156737949352726,-3.810116000402541,-0.09833140432098765,0.006172839506172839,0.5983171993112664,G,,0.535508658742778,-0.09833140432098765,0.9938271604938271,0.003827160493827142,0.01932641367646921,0.04149168761990997,114.68901739606241
GPT-4o,SPGTCLTR,SPGTCLTR,120,357,153,0.024208598461461023,0.004251110984461237,22,0.09803921568627451,6.130163043849279e-11,R,0.6492061036118917,-3.597580547745034,-0.0993157679738562,0.0,1.0,G,,1.0,-0.0993157679738562,1.0,0.010000000000000009,0.018707515426692498,0.04291611388815353,129.405738331876
GPT-4o,SPGTCLTR,SPGTCLTR,150,336,144,0.02382217052060139,0.0030555878371968173,19,0.09027777777777778,3.2105590408448847e-09,R,0.4425523597175497,-3.560008121044733,-0.09505208333333333,0.0,1.0,G,,1.0,-0.09505208333333333,1.0,0.010000000000000009,0.018487783284095893,0.04230995380469729,128.85357943964223
GPT-4o,stoxx,STOXX,30,414,178,0.019090134370541228,0.0052602429185500555,39,0.05056179775280899,0.0001057628931010468,R,,-1.863166930116578,-0.05644311797752809,0.0,1.0,G,,1.0,-0.05644311797752809,1.0,0.010000000000000009,0.01124899915189592,0.030339133522437143,169.70518099224628
GPT-4o,stoxx,STOXX,45,403,174,0.01663873027350721,0.007031230489683776,37,0.09195402298850575,3.841482687505504e-11,R,0.2137093992215776,-3.2119638230733285,-0.0845007183908046,0.0,1.0,G,,1.0,-0.0845007183908046,1.0,0.010000000000000009,0.009909257824344788,0.026547988097852002,167.91096334812931
GPT-4o,stoxx,STOXX,60,393,169,0.020501187968306602,0.0055350485195492845,38,0.07692307692307693,2.317942981999721e-08,R,0.06932963836464812,-2.5851204089291215,-0.0789108727810651,0.0,1.0,G,,1.0,-0.0789108727810651,1.0,0.010000000000000009,0.009864006161226378,0.030365194129532976,207.838353233122
GPT-4o,stoxx,STOXX,90,372,160,0.01873720946532348,0.007969340282448799,35,0.0875,1.2241081481789706e-09,R,0.1261796493309134,-2.6069512664555443,-0.08662109375,0.0,1.0,G,,1.0,-0.08662109375,1.0,0.010000000000000009,0.009182110633933612,0.027919320099257093,204.06211831164214
GPT-4o,stoxx,STOXX,120,351,151,0.016425906761698875,0.005951925786925116,35,0.0728476821192053,4.84916981124961e-07,R,0.02383297078453439,-1.883525588361299,-0.0720716059602649,0.0,1.0,G,,1.0,-0.0720716059602649,1.0,0.010000000000000009,0.009524599282857036,0.02595050604455591,172.45771999314695
GPT-4o,stoxx,STOXX,150,330,142,0.015492299496204244,0.006655918137546325,28,0.07042253521126761,2.1985578343430845e-06,R,0.16198923518229436,-2.046986102655837,-0.07273327464788733,0.0,1.0,G,,1.0,-0.07273327464788733,1.0,0.010000000000000009,0.009471612765634031,0.024963912261838278,163.56559204378738
GPT-4o,cact,CACT,30,413,178,0.022017658869359268,0.01229676374687542,27,0.06179775280898876,2.5622854344931056e-06,R,,-1.9715662371214586,-0.06179775280898876,0.0,1.0,G,,1.0,-0.06179775280898876,1.0,0.010000000000000009,0.013489314764151274,0.03550697363351054,163.22296020456588
GPT-4o,cact,CACT,45,403,173,0.020622322718154257,0.006544847593905612,35,0.06358381502890173,1.92741463234114e-06,R,,-1.9514409154235874,-0.05979046242774567,0.0,1.0,G,,1.0,-0.05979046242774567,1.0,0.010000000000000009,0.011599775415843847,0.03222209813399811,177.7820861082081
GPT-4o,cact,CACT,60,392,169,0.024666763313793742,0.00640397407680892,42,0.07100591715976332,1.959085061953303e-07,R,,-2.0938789230980213,-0.07049741124260354,0.0,1.0,G,,1.0,-0.07049741124260354,1.0,0.010000000000000009,0.011404424333232037,0.03607118764702578,216.2911743113221
GPT-4o,cact,CACT,90,371,160,0.02586578688999252,0.01065085747742096,37,0.0625,6.602181821357966e-06,R,0.6420297620821163,-1.700884951498808,-0.0626953125,0.0,1.0,G,,1.0,-0.0626953125,1.0,0.010000000000000009,0.011168231070907262,0.03703401796089978,231.6014660313729
GPT-4o,cact,CACT,120,350,151,0.01969956147433636,0.004240971668614285,31,0.046357615894039736,0.0010728962680339738,R,,-0.8963566766985289,-0.04956539735099338,0.0,1.0,G,,1.0,-0.04956539735099338,1.0,0.010000000000000009,0.010992729688814254,0.030692291163150608,179.20536601915913
GPT-4o,cact,CACT,150,329,142,0.018475287794241707,0.006584203512381041,27,0.056338028169014086,0.00011868539084802787,R,,-1.509225514226089,-0.05391725352112676,0.0,1.0,G,,1.0,-0.05391725352112676,1.0,0.010000000000000009,0.010906701017478395,0.02938198881172011,169.39391448096336
GPT-4o,gdaxi,GDAXI,30,412,177,0.01782043598026129,0.00543408648382725,28,0.0847457627118644,5.000343472616464e-10,R,,-2.910413841272941,-0.08103813559322035,0.0,1.0,G,,1.0,-0.08103813559322035,1.0,0.010000000000000009,0.011243063071326092,0.029063499051587383,158.5016099901627
GPT-4o,gdaxi,GDAXI,45,401,173,0.022170339988351172,0.012809168320294582,33,0.09826589595375723,3.20843351886424e-12,R,0.7891662421218305,-3.2909826308417385,-0.09144689306358382,0.0,1.0,G,,1.0,-0.09144689306358382,1.0,0.010000000000000009,0.010474794867535773,0.032645134855886944,211.65416858962135
GPT-4o,gdaxi,GDAXI,60,391,168,0.024704760205041764,0.005181453579247045,38,0.06547619047619048,1.4354841677555186e-06,R,0.17352229958458132,-1.8120164812146977,-0.072265625,0.0,1.0,G,,1.0,-0.072265625,1.0,0.010000000000000009,0.010209891982691411,0.034914652187733174,241.96886947406654
GPT-4o,gdaxi,GDAXI,90,370,159,0.023423906966891988,0.005379757530059585,30,0.0880503144654088,1.1255705256729698e-09,R,0.4252944921990941,-2.7255481971491275,-0.08004127358490566,0.0,1.0,G,,1.0,-0.08004127358490566,1.0,0.010000000000000009,0.009796523459792199,0.03322043042668418,239.10428085055435
GPT-4o,gdaxi,GDAXI,120,349,150,0.015694118566125508,0.007757715610450133,29,0.07333333333333333,4.5291676598058217e-07,R,0.8270716599378316,-2.220201352355059,-0.07005208333333333,0.0,1.0,G,,1.0,-0.07005208333333333,1.0,0.010000000000000009,0.009953974862188094,0.0256480934283136,157.66684950895694
GPT-4o,gdaxi,GDAXI,150,328,141,0.017602576423381883,0.004167862726227989,27,0.06382978723404255,1.6072970799640984e-05,R,0.5864788269368968,-1.7410294710747847,-0.06449468085106383,0.0,1.0,G,,1.0,-0.06449468085106383,1.0,0.010000000000000009,0.010172036197292945,0.027774612620674828,173.04870020091366
GPT-4o,cbu,CBU0.L,30,404,174,0.006602732214792884,0.0016859174355102393,26,0.05747126436781609,1.4092561239742452e-05,R,0.1077536716512204,-2.0663709039202818,-0.06164691091954023,0.005747126436781609,0.5400731807156509,G,,0.4900511314645567,-0.06164691091954023,0.9942528735632183,0.004252873563218351,0.00805223025474676,0.014654962469539647,81.99880040564662
GPT-4o,cbu,CBU0.L,45,394,169,0.007283993803303248,0.002152565999959349,31,0.07100591715976332,1.959085061953303e-07,R,0.870911108136711,-2.6066772528029016,-0.0729012573964497,0.005917159763313609,0.5636728451275355,G,,0.48910018852781467,-0.0729012573964497,0.9940828402366864,0.004082840236686369,0.007007875929946222,0.014291869733249469,103.9401079031253
GPT-4o,cbu,CBU0.L,60,383,165,0.00681842218513052,0.001442821391201582,31,0.08484848484848485,1.8457598782717355e-09,R,0.45509692574097504,-3.0392208687915714,-0.08759469696969698,0.006060606060606061,0.5832358770274017,G,,0.5569534607560318,-0.08759469696969698,0.9939393939393939,0.003939393939393909,0.006699852547998444,0.013518274733128962,101.76973502450433
GPT-4o,cbu,CBU0.L,90,362,156,0.006119634740257295,0.0008657123184065288,28,0.08974358974358974,8.718011867969722e-10,R,0.1351769780343013,-3.5335155997565026,-0.09224759615384616,0.00641025641025641,0.6295610539514009,G,,0.4145489484922753,-0.09224759615384616,0.9935897435897436,0.0035897435897436214,0.006458459423664759,0.012578094163922056,94.75378474677787
GPT-4o,cbu,CBU0.L,120,341,147,0.005936002050759961,0.0020663444069084977,24,0.08163265306122448,4.077065518526268e-08,R,0.06265495247748698,-2.8778024215795117,-0.07748724489795919,0.006802721088435374,0.6792321586129959,G,,0.5014372348683878,-0.07748724489795919,0.9931972789115646,0.003197278911564627,0.00655479941077478,0.01249080146153474,90.55962934582497
GPT-4o,cbu,CBU0.L,150,320,138,0.006148717000277239,0.0023822257980580432,22,0.06521739130434782,1.3449377783469885e-05,R,0.010725565407575188,-2.197024207198496,-0.06516077898550725,0.007246376811594203,0.7324334584119556,G,,0.5146325947428023,-0.06516077898550725,0.9927536231884058,0.002753623188405774,0.006806775281539645,0.012955492281816883,90.33230488676338
GPT-4o,ftse,FTSE100,30,404,174,0.01898161767089388,0.019005525761600535,38,0.05747126436781609,1.4092561239742452e-05,R,0.1077536716512204,-1.755737621349915,-0.05913254310344827,0.0,1.0,G,,1.0,-0.05913254310344827,1.0,0.010000000000000009,0.011614772005731253,0.030596389676625136,163.42651979330714
GPT-4o,ftse,FTSE100,45,394,169,0.022084562761529848,0.012598221575160945,47,0.07100591715976332,1.959085061953303e-07,R,0.24434406532406439,-2.4390105979902357,-0.07747781065088757,0.0,1.0,G,,1.0,-0.07747781065088757,1.0,0.010000000000000009,0.010543850358799685,0.03262841312032953,209.45444036104436
GPT-4o,ftse,FTSE100,60,383,165,0.023405979796581024,0.025231714069070772,41,0.07272727272727272,1.5001060182928683e-07,R,0.2556448891081803,-2.442360295945637,-0.07698863636363637,0.0,1.0,G,,1.0,-0.07698863636363637,1.0,0.010000000000000009,0.009971759039664482,0.033377738836245514,234.72267734789315
GPT-4o,ftse,FTSE100,90,362,156,0.024109443322096687,0.01169153629465267,38,0.08333333333333333,8.682159435835501e-09,R,0.08697787558098458,-2.599207406276011,-0.07657251602564102,0.0,1.0,G,,1.0,-0.07657251602564102,1.0,0.010000000000000009,0.009517601678791654,0.03362704500088834,253.31427113429692
GPT-4o,ftse,FTSE100,120,341,147,0.018794059645822207,0.005218937407493102,34,0.06802721088435375,3.0315409977887953e-06,R,0.15121636284313322,-2.232438108102356,-0.07488307823129252,0.0,1.0,G,,1.0,-0.07488307823129252,1.0,0.010000000000000009,0.008970874621683533,0.02776493426750574,209.50086182672777
GPT-4o,ftse,FTSE100,150,320,138,0.01988764858162872,0.0025332569255359476,30,0.07246376811594203,1.683834823795749e-06,R,0.17142475693405357,-1.8727163581017425,-0.06708559782608696,0.0,1.0,G,,1.0,-0.06708559782608696,1.0,0.010000000000000009,0.009333124582743211,0.02922077316437193,213.08671501504057
GPT-4o,djci,DJCI,30,403,173,0.01765615488786545,0.00887841438254347,30,0.05202312138728324,8.440765791584148e-05,R,0.47220995825240575,-1.1046192160074817,-0.05008128612716763,0.0,1.0,G,,1.0,-0.05008128612716763,1.0,0.010000000000000009,0.015079859760314803,0.03273601464818025,117.0843440754708
GPT-4o,djci,DJCI,45,392,169,0.02099820488056736,0.010307417528195403,34,0.07100591715976332,1.959085061953303e-07,R,0.870911108136711,-2.3755348159292944,-0.07193047337278106,0.0,1.0,G,,1.0,-0.07193047337278106,1.0,0.010000000000000009,0.012917634759091343,0.033915839639658704,162.5545641456457
GPT-4o,djci,DJCI,60,382,164,0.02106515805460185,0.00965006676194936,32,0.054878048780487805,5.509199034725576e-05,R,0.49999809587390287,-1.7906590074022457,-0.06178544207317073,0.0,1.0,G,,1.0,-0.06178544207317073,1.0,0.010000000000000009,0.01225378939211559,0.03331894744671744,171.90729643318116
GPT-4o,djci,DJCI,90,361,155,0.020972619223970472,0.011344735329946603,35,0.09032258064516129,7.99617483338011e-10,R,0.8513108494642269,-3.148872360320908,-0.0857358870967742,0.0,1.0,G,,1.0,-0.0857358870967742,1.0,0.010000000000000009,0.012122395392948793,0.03309501461691927,173.00721964711343
GPT-4o,djci,DJCI,120,340,146,0.02022765593550884,0.006679988682462452,35,0.07534246575342465,3.4281954508497137e-07,R,0.8485019784862258,-2.4232952064807396,-0.07357662671232877,0.0,1.0,G,,1.0,-0.07357662671232877,1.0,0.010000000000000009,0.012100085057820887,0.03232774099332973,167.16953508053817
GPT-4o,djci,DJCI,150,319,137,0.013979697963010575,0.003630953090297151,28,0.058394160583941604,9.154184415938182e-05,R,0.467743930876213,-1.7778742805764542,-0.06666286496350365,0.0,1.0,G,,1.0,-0.06666286496350365,1.0,0.010000000000000009,0.011725122533782184,0.02570482049679276,119.22858735789373
