model,asset,asset_label,window,n_cal,n_test,q_hat_V,q_hat_E,n_violations_cal_es,es_cal_reliable,es_variant,raw_pi_hat,raw_kupiec_p,raw_TL,raw_chr_p,raw_Z2_mod,raw_Z2_can,raw_Z3,corr_pi_hat,corr_kupiec_p,corr_TL,corr_chr_p,corr_Z2_mod,corr_Z2_can,corr_Z2_can_n_zero_es,corr_Z3,corr_gamma,corr_gap,raw_avg_var,corr_avg_var
GPT-4o,CRIX,CRIX,45,588,253,0.06218056337373087,0.027593399069643205,44,True,A,0.06324110671936758,1.0122577553950407e-08,R,,-2.0509847654071804,-3.963077778051977,0.8175357198013349,0.003952569169960474,0.27076082497574383,G,,0.7861365963379875,0.7251479629958354,0,-0.009788072961264715,0.9960474308300395,0.006047430830039557,0.02619785963468836,0.08837842300841925
GPT-4o,CRIX,CRIX,60,578,248,0.06435031598007669,0.028333845379205608,49,True,A,0.07661290322580645,1.5481949056095345e-11,R,,-2.9271391685930026,-4.039084552391195,1.0848455075609484,0.004032258064516129,0.2830501325030347,G,,0.7684803831760912,0.7171566888228688,0,0.050777181938085336,0.9959677419354839,0.005967741935483883,0.022494388087330393,0.08684470406740709
GPT-4o,CRIX,CRIX,90,557,239,0.07014302741535137,0.022205804247717766,47,True,A,0.08368200836820083,8.768541448489486e-13,R,,-3.9099486746406633,-4.829249968149364,1.4613828750678466,0.0,1.0,G,,1.0,1.0,0,0.31511522859673957,1.0,0.010000000000000009,0.020001070732053126,0.09014409814740451
GPT-4o,CRIX,CRIX,120,536,230,0.06471246782064069,0.00650697027636906,48,True,A,0.09130434782608696,4.207745263329343e-14,R,,-4.341390039264908,-5.245543273897711,1.4946834295542049,0.004347826086956522,0.3318693424434841,G,,0.5493336306683212,0.4898921099936361,0,0.9816949482085147,0.9956521739130435,0.005652173913043512,0.019161350151359974,0.08387381797200066
GPT-4o,CRIX,CRIX,150,515,221,0.061542750428761415,0.018226437212171417,47,True,A,0.09954751131221719,1.6653345369377348e-15,R,,-4.752554389023636,-6.002712690184795,1.5323082085513562,0.004524886877828055,0.3591982270938615,G,,0.6547660385472938,0.6231408947733044,0,0.4586785654566419,0.995475113122172,0.005475113122171971,0.018760260864186844,0.08030301129294824
GPT-4o,SP500,S&P 500,30,401,173,0.012280423943676963,0.00431166852784106,21,True,A,0.05202312138728324,8.440765791584148e-05,R,0.47220995825240575,-1.0882052369118558,-1.5784047946492659,0.20042248156286546,0.0,1.0,G,,1.0,1.0,0,-0.0985917538722133,1.0,0.010000000000000009,0.01170190423910533,0.023982328182782293
GPT-4o,SP500,S&P 500,45,391,168,0.018165821667667205,0.006884536024911476,26,True,A,0.06547619047619048,1.4354841677555186e-06,R,,-2.0088348828455183,-2.6092485580115548,0.3197491305909088,0.0,1.0,G,,1.0,1.0,0,-0.16593704753449168,1.0,0.010000000000000009,0.01052648646625086,0.028692308133918067
GPT-4o,SP500,S&P 500,60,380,164,0.01684300202439544,0.005270542748412946,33,True,A,0.08536585365853659,1.7021991594035057e-09,R,,-3.0327819734015495,-3.5889074826818215,0.3903366938752466,0.0,1.0,G,,1.0,1.0,0,-0.05396180621108937,1.0,0.010000000000000009,0.009929567187242805,0.026772569211638248
GPT-4o,SP500,S&P 500,90,359,155,0.015089397910393142,0.003295047724544302,21,True,A,0.1032258064516129,6.396216889470452e-12,R,0.5418875451452412,-3.6518650763431717,-4.015406690217932,0.364591627693982,0.0,1.0,G,,1.0,1.0,0,0.06337480261921002,1.0,0.010000000000000009,0.010125123617657501,0.025214521528050645
GPT-4o,SP500,S&P 500,120,338,146,0.015577208610110586,0.008178819389488973,18,True,A,0.10273972602739725,3.0910718429311146e-11,R,0.6980436414811173,-3.485359314119229,-3.806856244536144,0.3019482039978103,0.0,1.0,G,,1.0,1.0,0,-0.22077779006904885,1.0,0.010000000000000009,0.010680335982092868,0.02625754459220345
GPT-4o,SP500,S&P 500,150,317,137,0.013905882102665967,0.0018019749131778194,15,True,A,0.08029197080291971,1.7708268063021393e-07,R,0.9004080049967307,-2.713168841031223,-2.8171126126846953,0.3044677987420148,0.0,1.0,G,,1.0,1.0,0,0.1362120390386301,1.0,0.010000000000000009,0.01081279250157217,0.024718674604238138
GPT-4o,SPGTCLTR,SPGTCLTR,30,420,180,0.012169602971450477,0.00444067744264541,25,True,A,0.05,0.00011549881970385201,R,0.4524774262641531,-1.0197417875629369,-1.336846010454713,0.23580396027257589,0.011111111111111112,0.8829774487730009,G,,0.46688198740942055,0.4001144677372255,0,0.06657436409345197,0.9888888888888889,0.0011111111111110628,0.025160448978126908,0.037330051949577385
GPT-4o,SPGTCLTR,SPGTCLTR,45,409,176,0.02260010216003895,0.0076399027542044945,28,True,A,0.07954545454545454,4.338681525162258e-09,R,0.40698994567894864,-2.4990065776134833,-2.8822050327313944,0.4238685688228223,0.005681818181818182,0.5308927043327254,G,,0.7024329849573903,0.6258788479344164,0,0.08318765601819678,0.9943181818181818,0.004318181818181777,0.02125269097491619,0.04385279313495514
GPT-4o,SPGTCLTR,SPGTCLTR,60,399,171,0.022384871576910548,0.008264686382183403,30,True,A,0.0935672514619883,2.939570808990766e-11,R,0.6690930865229611,-3.249629466498096,-3.6028262218664224,0.49312046182674996,0.005847953216374269,0.5541205823547145,G,,0.688841840991209,0.5971756223777402,0,0.10048353582558534,0.9941520467836258,0.004152046783625796,0.02006874460949253,0.04245361618640307
GPT-4o,SPGTCLTR,SPGTCLTR,90,378,162,0.022165273943440766,0.004405193897627904,26,True,A,0.09876543209876543,1.2734369114753008e-11,R,0.2156737949352726,-3.625701314034605,-3.95297863826796,0.5393698589993619,0.006172839506172839,0.5983171993112664,G,,0.6158791592411916,0.5165391615250432,0,0.2870313660362718,0.9938271604938271,0.003827160493827142,0.01932641367646921,0.04149168761990997
GPT-4o,SPGTCLTR,SPGTCLTR,120,357,153,0.024208598461461023,0.0026093373452875865,22,True,A,0.09803921568627451,6.130163043849279e-11,R,0.6492061036118917,-3.686671913476811,-3.794869822155194,0.5017185096028354,0.0,1.0,G,,1.0,1.0,0,0.33870909669603555,1.0,0.010000000000000009,0.018707515426692498,0.04291611388815353
GPT-4o,SPGTCLTR,SPGTCLTR,150,336,144,0.02382217052060139,0.0023448399904163475,19,True,A,0.09027777777777778,3.2105590408448847e-09,R,0.4425523597175497,-3.4679976768844405,-3.659921179360552,0.527075326560047,0.0,1.0,G,,1.0,1.0,0,0.3741702452557829,1.0,0.010000000000000009,0.018487783284095893,0.04230995380469729
GPT-4o,stoxx,STOXX,30,414,178,0.019090134370541228,0.003646621201059394,39,True,A,0.05056179775280899,0.0001057628931010468,R,,-0.9085106671089238,-1.9981073159023586,0.25776492108026416,0.0,1.0,G,,1.0,1.0,0,-0.021998709026037844,1.0,0.010000000000000009,0.01124899915189592,0.030339133522437143
GPT-4o,stoxx,STOXX,45,403,174,0.01663873027350721,0.004287314690882591,37,True,A,0.09195402298850575,3.841482687505504e-11,R,0.2137093992215776,-2.3877410672735473,-3.343073195850102,0.17757110437256407,0.0,1.0,G,,1.0,1.0,0,-0.14997964229766136,1.0,0.010000000000000009,0.009909257824344788,0.026547988097852002
GPT-4o,stoxx,STOXX,60,393,169,0.020501187968306602,0.005040348962957918,38,True,A,0.07692307692307693,2.317942981999721e-08,R,0.06932963836464812,-1.8794447584007212,-2.7018401855070904,0.16541238349532428,0.0,1.0,G,,1.0,1.0,0,-0.19535158659762641,1.0,0.010000000000000009,0.009864006161226378,0.030365194129532976
GPT-4o,stoxx,STOXX,90,372,160,0.01873720946532348,0.005682740594131246,35,True,A,0.0875,1.2241081481789706e-09,R,0.1261796493309134,-2.5343866872600875,-2.772175170891329,0.23788213087308963,0.0,1.0,G,,1.0,1.0,0,-0.19457236508619424,1.0,0.010000000000000009,0.009182110633933612,0.027919320099257093
GPT-4o,stoxx,STOXX,120,351,151,0.016425906761698875,0.004868233972996877,35,True,A,0.0728476821192053,4.84916981124961e-07,R,0.02383297078453439,-1.9380126998519733,-2.008218260609287,0.15795168490046274,0.0,1.0,G,,1.0,1.0,0,-0.19364316391227088,1.0,0.010000000000000009,0.009524599282857036,0.02595050604455591
GPT-4o,stoxx,STOXX,150,330,142,0.015492299496204244,0.004319584664928537,28,True,A,0.07042253521126761,2.1985578343430845e-06,R,0.16198923518229436,-1.845691754258151,-2.1718818832193443,0.18768725650645268,0.0,1.0,G,,1.0,1.0,0,-0.14972277120742994,1.0,0.010000000000000009,0.009471612765634031,0.024963912261838278
GPT-4o,cact,CACT,30,413,178,0.022017658869359268,0.010909105745204288,27,True,A,0.06179775280898876,2.5622854344931056e-06,R,,-1.2716365757852035,-2.1004772042609363,0.28818684567906194,0.0,1.0,G,,1.0,1.0,0,-0.24975843271426001,1.0,0.010000000000000009,0.013489314764151274,0.03550697363351054
GPT-4o,cact,CACT,45,403,173,0.020622322718154257,0.0038040718618918244,35,True,A,0.06358381502890173,1.92741463234114e-06,R,,-1.3927678766269564,-2.015808851119339,0.21454849678635068,0.0,1.0,G,,1.0,1.0,0,-0.06128460940143032,1.0,0.010000000000000009,0.011599775415843847,0.03222209813399811
GPT-4o,cact,CACT,60,392,169,0.024666763313793742,0.0058263131609391835,42,True,A,0.07100591715976332,1.959085061953303e-07,R,,-1.6541339501609502,-2.1845341219618994,0.23365457803971634,0.0,1.0,G,,1.0,1.0,0,-0.15336473111806292,1.0,0.010000000000000009,0.011404424333232037,0.03607118764702578
GPT-4o,cact,CACT,90,371,160,0.02586578688999252,0.008446277237980842,37,True,A,0.0625,6.602181821357966e-06,R,0.6420297620821163,-1.6724351282684538,-1.7810505791271583,0.2553167708591597,0.0,1.0,G,,1.0,1.0,0,-0.25025382037280197,1.0,0.010000000000000009,0.011168231070907262,0.03703401796089978
GPT-4o,cact,CACT,120,350,151,0.01969956147433636,0.002763792311419759,31,True,A,0.046357615894039736,0.0010728962680339738,R,,-1.1250857528118186,-0.9722523036672144,0.2601183073063875,0.0,1.0,G,,1.0,1.0,0,0.0334669711177491,1.0,0.010000000000000009,0.010992729688814254,0.030692291163150608
GPT-4o,cact,CACT,150,329,142,0.018475287794241707,0.005604749241779335,27,True,A,0.056338028169014086,0.00011868539084802787,R,,-1.5720321674606246,-1.582661121371241,0.29785067202750337,0.0,1.0,G,,1.0,1.0,0,-0.1098806736902993,1.0,0.010000000000000009,0.010906701017478395,0.02938198881172011
GPT-4o,gdaxi,GDAXI,30,412,177,0.01782043598026129,0.004489143507665223,28,True,A,0.0847457627118644,5.000343472616464e-10,R,,-2.133252619793013,-3.0275647732025828,0.40003065260473214,0.0,1.0,G,,1.0,1.0,0,0.03763052065765882,1.0,0.010000000000000009,0.011243063071326092,0.029063499051587383
GPT-4o,gdaxi,GDAXI,45,401,173,0.022170339988351172,0.010643797320858659,33,True,A,0.09826589595375723,3.20843351886424e-12,R,0.7891662421218305,-2.6096444810191275,-3.3947243662156197,0.2574472540711785,0.0,1.0,G,,1.0,1.0,0,-0.3373507728904015,1.0,0.010000000000000009,0.010474794867535773,0.032645134855886944
GPT-4o,gdaxi,GDAXI,60,391,168,0.024704760205041764,0.004284713467195115,38,True,A,0.06547619047619048,1.4354841677555186e-06,R,0.17352229958458132,-1.6425383683047383,-1.9285113330325805,0.2570479004905226,0.0,1.0,G,,1.0,1.0,0,-0.07652920019700382,1.0,0.010000000000000009,0.010209891982691411,0.034914652187733174
GPT-4o,gdaxi,GDAXI,90,370,159,0.023423906966891988,0.0044132156701381375,30,True,A,0.0880503144654088,1.1255705256729698e-09,R,0.4252944921990941,-2.7177308570176915,-2.843848317008442,0.368864907927944,0.0,1.0,G,,1.0,1.0,0,-0.018138480195835194,1.0,0.010000000000000009,0.009796523459792199,0.03322043042668418
GPT-4o,gdaxi,GDAXI,120,349,150,0.015694118566125508,0.006854075122381266,29,True,A,0.07333333333333333,4.5291676598058217e-07,R,0.8270716599378316,-2.0102395925194267,-2.3229624014850114,0.3556551146341147,0.0,1.0,G,,1.0,1.0,0,-0.15600879400303547,1.0,0.010000000000000009,0.009953974862188094,0.0256480934283136
GPT-4o,gdaxi,GDAXI,150,328,141,0.017602576423381883,0.002929933331696565,27,True,A,0.06382978723404255,1.6072970799640984e-05,R,0.5864788269368968,-1.641394264186057,-1.810549733675483,0.31684500601853127,0.0,1.0,G,,1.0,1.0,0,0.052016984237585495,1.0,0.010000000000000009,0.010172036197292945,0.027774612620674828
GPT-4o,cbu,CBU0.L,30,404,174,0.006602732214792884,0.0014770913660129776,26,True,A,0.05747126436781609,1.4092561239742452e-05,R,0.1077536716512204,-1.1586766036006293,-2.130988263506776,0.25069295260063185,0.005747126436781609,0.5400731807156509,G,,0.6610406838218349,0.46669290978116384,0,0.07848338449208114,0.9942528735632183,0.004252873563218351,0.00805223025474676,0.014654962469539647
GPT-4o,cbu,CBU0.L,45,394,169,0.007283993803303248,0.0015643205358591263,31,True,A,0.07100591715976332,1.959085061953303e-07,R,0.870911108136711,-1.8388003083481097,-2.73608258957048,0.4321612806680686,0.005917159763313609,0.5636728451275355,G,,0.6117478509987506,0.4404368860361346,0,0.19982307031037583,0.9940828402366864,0.004082840236686369,0.007007875929946222,0.014291869733249469
GPT-4o,cbu,CBU0.L,60,383,165,0.00681842218513052,0.0007374339534101902,31,True,A,0.08484848484848485,1.8457598782717355e-09,R,0.45509692574097504,-2.699838801114044,-3.2958153125577905,0.5130621797929864,0.006060606060606061,0.5832358770274017,G,,0.5426269393118139,0.4493909393554556,0,0.37997481585448734,0.9939393939393939,0.003939393939393909,0.006699852547998444,0.013518274733128962
GPT-4o,cbu,CBU0.L,90,362,156,0.006119634740257295,0.0007071180912593209,28,True,A,0.08974358974358974,8.718011867969722e-10,R,0.1351769780343013,-3.12840736264383,-3.6675553121062876,0.6837929149306134,0.00641025641025641,0.6295610539514009,G,,0.4974643862758876,0.3924811073808232,0,0.5362649126134198,0.9935897435897436,0.0035897435897436214,0.006458459423664759,0.012578094163922056
GPT-4o,cbu,CBU0.L,120,341,147,0.005936002050759961,0.0018049363162927594,24,True,A,0.08163265306122448,4.077065518526268e-08,R,0.06265495247748698,-2.900706713369965,-3.0020188375971504,0.6390721791234839,0.006802721088435374,0.6792321586129959,G,,0.5342682912779478,0.47268908832377177,0,0.3189501977232363,0.9931972789115646,0.003197278911564627,0.00655479941077478,0.01249080146153474
GPT-4o,cbu,CBU0.L,150,320,138,0.006148717000277239,0.0020698687857621245,22,True,A,0.06521739130434782,1.3449377783469885e-05,R,0.010725565407575188,-2.152201847955011,-2.360875632772742,0.5829234061515385,0.007246376811594203,0.7324334584119556,G,,0.5307413741166153,0.4738799559073058,0,0.2475748357250558,0.9927536231884058,0.002753623188405774,0.006806775281539645,0.012955492281816883
GPT-4o,ftse,FTSE100,30,404,174,0.01898161767089388,0.01725794578790333,38,True,A,0.05747126436781609,1.4092561239742452e-05,R,0.1077536716512204,-0.9586213485158404,-1.8871712529924105,0.09884042100707435,0.0,1.0,G,,1.0,1.0,0,-0.526074461829293,1.0,0.010000000000000009,0.011614772005731253,0.030596389676625136
GPT-4o,ftse,FTSE100,45,394,169,0.022084562761529848,0.01048214628607168,47,True,A,0.07100591715976332,1.959085061953303e-07,R,0.24434406532406439,-1.8632477243609755,-2.576913909601414,0.19865141623151783,0.0,1.0,G,,1.0,1.0,0,-0.3602535940004805,1.0,0.010000000000000009,0.010543850358799685,0.03262841312032953
GPT-4o,ftse,FTSE100,60,383,165,0.023405979796581024,0.019088824291703013,41,True,A,0.07272727272727272,1.5001060182928683e-07,R,0.2556448891081803,-1.9219327648694575,-2.5891454727454977,0.2501986775451035,0.0,1.0,G,,1.0,1.0,0,-0.5298905129382703,1.0,0.010000000000000009,0.009971759039664482,0.033377738836245514
GPT-4o,ftse,FTSE100,90,362,156,0.024109443322096687,0.008748697056240557,38,True,A,0.08333333333333333,8.682159435835501e-09,R,0.08697787558098458,-2.4731923466237014,-2.7292528812772328,0.3221718417443098,0.0,1.0,G,,1.0,1.0,0,-0.2624169511956287,1.0,0.010000000000000009,0.009517601678791654,0.03362704500088834
GPT-4o,ftse,FTSE100,120,341,147,0.018794059645822207,0.004244531144688273,34,True,A,0.06802721088435375,3.0315409977887953e-06,R,0.15121636284313322,-1.931101824383049,-2.332568743063563,0.2869695721976213,0.0,1.0,G,,1.0,1.0,0,-0.08126881909670092,1.0,0.010000000000000009,0.008970874621683533,0.02776493426750574
GPT-4o,ftse,FTSE100,150,320,138,0.01988764858162872,0.002253176721959389,30,True,A,0.07246376811594203,1.683834823795749e-06,R,0.17142475693405357,-1.9344839393234965,-1.9638064424555859,0.23519076447043274,0.0,1.0,G,,1.0,1.0,0,0.025729090892664397,1.0,0.010000000000000009,0.009333124582743211,0.02922077316437193
GPT-4o,djci,DJCI,30,403,173,0.01765615488786545,0.007862600309292207,30,True,A,0.05202312138728324,8.440765791584148e-05,R,0.47220995825240575,-0.7729221306579657,-1.1803009483089144,0.08428724501045082,0.0,1.0,G,,1.0,1.0,0,-0.2635150190270341,1.0,0.010000000000000009,0.015079859760314803,0.03273601464818025
GPT-4o,djci,DJCI,45,392,169,0.02099820488056736,0.009280534918717276,34,True,A,0.07100591715976332,1.959085061953303e-07,R,0.870911108136711,-1.682994647256062,-2.4845599064468264,0.25136778871144383,0.0,1.0,G,,1.0,1.0,0,-0.2385047821924411,1.0,0.010000000000000009,0.012917634759091343,0.033915839639658704
GPT-4o,djci,DJCI,60,382,164,0.02106515805460185,0.008659065768580564,32,True,A,0.054878048780487805,5.509199034725576e-05,R,0.49999809587390287,-1.2282742738721595,-1.8766764776104994,0.29319281657925655,0.0,1.0,G,,1.0,1.0,0,-0.20187394728338215,1.0,0.010000000000000009,0.01225378939211559,0.03331894744671744
GPT-4o,djci,DJCI,90,361,155,0.020972619223970472,0.008965935775740837,35,True,A,0.09032258064516129,7.99617483338011e-10,R,0.8513108494642269,-2.572888415848896,-3.3282576958417227,0.33848118951810924,0.0,1.0,G,,1.0,1.0,0,-0.1914517019440919,1.0,0.010000000000000009,0.012122395392948793,0.03309501461691927
GPT-4o,djci,DJCI,120,340,146,0.02022765593550884,0.003538925844101884,35,True,A,0.07534246575342465,3.4281954508497137e-07,R,0.8485019784862258,-2.081945303488562,-2.53612149154496,0.33333781592356293,0.0,1.0,G,,1.0,1.0,0,0.060137664288745896,1.0,0.010000000000000009,0.012100085057820887,0.03232774099332973
GPT-4o,djci,DJCI,150,319,137,0.013979697963010575,0.003018863866546175,28,True,A,0.058394160583941604,9.154184415938182e-05,R,0.467743930876213,-1.5726367308816958,-1.9000397185320863,0.37426622736763493,0.0,1.0,G,,1.0,1.0,0,0.12040496252045774,1.0,0.010000000000000009,0.011725122533782184,0.02570482049679276
